user_id,seq_id,group_grade,max_seq_grade,seq_grade,chapter_id
4219291,4-4,0.005,0.005,1.0,4
4219291,4-5,0.005,0.005,1.0,4
4219291,5-0,0.00666666666667,0.00666666666667,1.0,5
4219291,5-1,0.00666666666667,0.00666666666667,1.0,5
4219291,5-2,0.00666666666667,0.00666666666667,1.0,5
4219291,5-4,0.04,0.04,1.0,5
4219291,6-0,0.00666666666667,0.00666666666667,1.0,6
4219291,6-1,0.00666666666667,0.00666666666667,1.0,6
4219291,6-2,0.00666666666667,0.00666666666667,1.0,6
4219291,7-1,0.01,0.01,1.0,7
4219291,7-2,0.01,0.01,1.0,7
4219291,7-4,0.04,0.04,1.0,7
4219291,8-0,0.01,0.01,1.0,8
4219291,9-0,0.01,0.01,1.0,9
4219606,1-3,0.01,0.02,0.5,1
4219606,1-5,0.04,0.04,1.0,1
4219606,2-0,0.005,0.005,1.0,2
4219606,2-1,0.0,0.005,0.0,2
4219606,2-3,0.005,0.005,1.0,2
4219606,2-4,0.005,0.005,1.0,2
4219606,2-6,0.04,0.04,1.0,2
4219606,3-1,0.00666666666667,0.00666666666667,1.0,3
4219606,3-4,0.00666666666667,0.00666666666667,1.0,3
4219606,3-5,0.00333333333333,0.00666666666667,0.5,3
4219606,3-6,0.0342857142857,0.04,0.857142857143,3
4219606,4-0,0.005,0.005,1.0,4
4219606,4-2,0.005,0.005,1.0,4
4219606,4-4,0.0,0.005,0.0,4
4219606,4-5,0.005,0.005,1.0,4
4219606,5-0,0.00666666666667,0.00666666666667,1.0,5
4219606,5-1,0.00666666666667,0.00666666666667,1.0,5
4219606,5-2,0.00666666666667,0.00666666666667,1.0,5
4219606,5-4,0.04,0.04,1.0,5
4219606,6-0,0.00333333333333,0.00666666666667,0.5,6
4219606,6-1,0.00333333333333,0.00666666666667,0.5,6
4219606,6-2,0.00666666666667,0.00666666666667,1.0,6
4220802,1-0,0.0,0.0,,1
4220802,1-2,0.0,0.0,,1
4220802,1-3,0.02,0.02,1.0,1
4220802,1-5,0.04,0.04,1.0,1
4220802,2-0,0.005,0.005,1.0,2
4220802,2-1,0.005,0.005,1.0,2
4220802,2-3,0.005,0.005,1.0,2
4220802,2-4,0.005,0.005,1.0,2
4220802,2-6,0.04,0.04,1.0,2
4220802,3-1,0.00666666666667,0.00666666666667,1.0,3
4220802,3-4,0.00666666666667,0.00666666666667,1.0,3
4220802,3-5,0.00666666666667,0.00666666666667,1.0,3
4220802,3-6,0.04,0.04,1.0,3
4220802,4-0,0.005,0.005,1.0,4
4220802,4-2,0.005,0.005,1.0,4
4220802,4-4,0.005,0.005,1.0,4
4220802,4-5,0.005,0.005,1.0,4
4220802,5-0,0.00666666666667,0.00666666666667,1.0,5
4220802,5-1,0.00666666666667,0.00666666666667,1.0,5
4220802,5-2,0.00666666666667,0.00666666666667,1.0,5
4220802,5-4,0.04,0.04,1.0,5
4220802,6-0,0.00333333333333,0.00666666666667,0.5,6
4220802,6-1,0.0,0.00666666666667,0.0,6
4220802,6-2,0.0,0.00666666666667,0.0,6
4220930,1-0,0.0,0.0,,1
4220930,1-2,0.0,0.0,,1
4220930,1-3,0.01,0.02,0.5,1
4220930,1-5,0.04,0.04,1.0,1
4220930,2-0,0.003,0.005,0.6,2
4220930,2-1,0.0,0.005,0.0,2
4222130,1-0,0.0,0.0,,1
4222130,1-2,0.0,0.0,,1
4222130,1-3,0.01,0.02,0.5,1
4222130,1-5,0.04,0.04,1.0,1
4222130,2-0,0.005,0.005,1.0,2
4222130,2-1,0.005,0.005,1.0,2
4222130,2-3,0.005,0.005,1.0,2
4222130,2-4,0.005,0.005,1.0,2
4222130,2-6,0.04,0.04,1.0,2
4222130,3-1,0.00666666666667,0.00666666666667,1.0,3
4222130,3-4,0.00666666666667,0.00666666666667,1.0,3
4222130,3-5,0.00666666666667,0.00666666666667,1.0,3
4222130,3-6,0.04,0.04,1.0,3
4222130,4-0,0.005,0.005,1.0,4
4222130,4-2,0.0,0.005,0.0,4
4222130,4-4,0.005,0.005,1.0,4
4222130,4-5,0.005,0.005,1.0,4
4222130,5-0,0.00666666666667,0.00666666666667,1.0,5
4222130,5-1,0.00666666666667,0.00666666666667,1.0,5
4222130,5-2,0.00666666666667,0.00666666666667,1.0,5
4222317,2-0,0.005,0.005,1.0,2
4222317,2-1,0.005,0.005,1.0,2
4222317,2-3,0.005,0.005,1.0,2
4222317,2-4,0.0,0.005,0.0,2
4222317,2-6,0.04,0.04,1.0,2
4222317,3-1,0.00666666666667,0.00666666666667,1.0,3
4222317,3-4,0.00666666666667,0.00666666666667,1.0,3
4222317,3-5,0.00666666666667,0.00666666666667,1.0,3
4222317,3-6,0.04,0.04,1.0,3
4222317,4-0,0.005,0.005,1.0,4
4222317,4-2,0.005,0.005,1.0,4
4222317,4-4,0.0,0.005,0.0,4
4222317,4-5,0.005,0.005,1.0,4
4222317,5-0,0.00666666666667,0.00666666666667,1.0,5
4222317,5-1,0.00666666666667,0.00666666666667,1.0,5
4222317,5-2,0.00666666666667,0.00666666666667,1.0,5
4222317,5-4,0.04,0.04,1.0,5
4222317,6-0,0.00666666666667,0.00666666666667,1.0,6
4222317,6-1,0.00666666666667,0.00666666666667,1.0,6
4222317,6-2,0.00666666666667,0.00666666666667,1.0,6
4222317,7-1,0.01,0.01,1.0,7
4222317,7-2,0.01,0.01,1.0,7
4222317,7-4,0.04,0.04,1.0,7
4223150,1-3,0.02,0.02,1.0,1
4223150,1-5,0.04,0.04,1.0,1
4223150,10-0,0.01,0.01,1.0,10
4223150,10-1,0.01,0.01,1.0,10
4223150,11-1,0.106666666667,0.14,0.761904761905,11
4223150,12-1,0.384,0.4,0.96,12
4223150,2-0,0.005,0.005,1.0,2
4223150,2-1,0.005,0.005,1.0,2
4223150,2-3,0.005,0.005,1.0,2
4223150,2-4,0.005,0.005,1.0,2
4223150,2-6,0.04,0.04,1.0,2
4223150,3-1,0.00666666666667,0.00666666666667,1.0,3
4223150,3-4,0.00666666666667,0.00666666666667,1.0,3
4223150,3-5,0.00666666666667,0.00666666666667,1.0,3
4223150,3-6,0.04,0.04,1.0,3
4223150,4-0,0.005,0.005,1.0,4
4223150,4-2,0.0,0.005,0.0,4
4223150,4-4,0.005,0.005,1.0,4
4223150,4-5,0.005,0.005,1.0,4
4223150,5-0,0.00666666666667,0.00666666666667,1.0,5
4223150,5-1,0.00666666666667,0.00666666666667,1.0,5
4223150,5-2,0.00666666666667,0.00666666666667,1.0,5
4223150,5-4,0.04,0.04,1.0,5
4223150,6-0,0.00666666666667,0.00666666666667,1.0,6
4223150,6-1,0.00666666666667,0.00666666666667,1.0,6
4223150,6-2,0.00666666666667,0.00666666666667,1.0,6
4223150,7-1,0.01,0.01,1.0,7
4223150,7-2,0.01,0.01,1.0,7
4223150,7-4,0.04,0.04,1.0,7
4223150,8-0,0.01,0.01,1.0,8
4223150,8-1,0.01,0.01,1.0,8
4223150,8-2,0.04,0.04,1.0,8
4223150,9-0,0.01,0.01,1.0,9
4223150,9-1,0.01,0.01,1.0,9
4223311,1-0,0.0,0.0,,1
4223311,1-2,0.0,0.0,,1
4223311,1-3,0.02,0.02,1.0,1
4223311,1-5,0.04,0.04,1.0,1
4223311,2-0,0.005,0.005,1.0,2
4223311,2-1,0.005,0.005,1.0,2
4223311,2-3,0.005,0.005,1.0,2
4223311,2-4,0.005,0.005,1.0,2
4223311,2-6,0.04,0.04,1.0,2
4223311,3-1,0.00666666666667,0.00666666666667,1.0,3
4223311,3-4,0.00666666666667,0.00666666666667,1.0,3
4223747,1-0,0.0,0.0,,1
4223747,1-2,0.0,0.0,,1
4223747,1-3,0.01,0.02,0.5,1
4223747,1-5,0.04,0.04,1.0,1
4223747,2-0,0.005,0.005,1.0,2
4223747,2-1,0.005,0.005,1.0,2
4223747,2-3,0.005,0.005,1.0,2
4223747,2-4,0.0,0.005,0.0,2
4223747,2-6,0.04,0.04,1.0,2
4223747,3-1,0.00666666666667,0.00666666666667,1.0,3
4223747,3-4,0.00666666666667,0.00666666666667,1.0,3
4223747,3-5,0.00333333333333,0.00666666666667,0.5,3
4223747,3-6,0.04,0.04,1.0,3
4223747,4-0,0.0,0.005,0.0,4
4223747,4-2,0.0,0.005,0.0,4
4223747,4-4,0.0,0.005,0.0,4
4223747,4-5,0.005,0.005,1.0,4
4223747,5-0,0.00666666666667,0.00666666666667,1.0,5
4223747,5-1,0.00666666666667,0.00666666666667,1.0,5
4223747,5-2,0.00666666666667,0.00666666666667,1.0,5
4223747,5-4,0.00666666666667,0.04,0.166666666667,5
4223747,6-0,0.00333333333333,0.00666666666667,0.5,6
4223747,6-1,0.00333333333333,0.00666666666667,0.5,6
4223747,7-1,0.01,0.01,1.0,7
4223863,10-0,0.01,0.01,1.0,10
4223863,10-1,0.01,0.01,1.0,10
4223863,11-1,0.14,0.14,1.0,11
4223863,11-2,0.06,0.06,1.0,11
4223863,12-1,0.36,0.4,0.9,12
4223863,2-0,0.005,0.005,1.0,2
4223863,2-1,0.005,0.005,1.0,2
4223863,2-3,0.005,0.005,1.0,2
4223863,2-4,0.0,0.005,0.0,2
4223863,2-6,0.04,0.04,1.0,2
4223863,3-1,0.00666666666667,0.00666666666667,1.0,3
4223863,3-4,0.00666666666667,0.00666666666667,1.0,3
4223863,3-6,0.04,0.04,1.0,3
4223863,4-0,0.005,0.005,1.0,4
4223863,4-2,0.0,0.005,0.0,4
4223863,4-4,0.005,0.005,1.0,4
4223863,4-5,0.005,0.005,1.0,4
4223863,5-0,0.00666666666667,0.00666666666667,1.0,5
4223863,5-1,0.00666666666667,0.00666666666667,1.0,5
4223863,5-2,0.00666666666667,0.00666666666667,1.0,5
4223863,5-4,0.04,0.04,1.0,5
4223863,6-0,0.00666666666667,0.00666666666667,1.0,6
4223863,6-1,0.00666666666667,0.00666666666667,1.0,6
4223863,6-2,0.00666666666667,0.00666666666667,1.0,6
4223863,7-1,0.01,0.01,1.0,7
4223863,7-2,0.01,0.01,1.0,7
4223863,7-4,0.04,0.04,1.0,7
4223863,8-0,0.01,0.01,1.0,8
4223863,8-1,0.01,0.01,1.0,8
4223863,8-2,0.04,0.04,1.0,8
4223863,9-0,0.01,0.01,1.0,9
4223863,9-1,0.01,0.01,1.0,9
4224222,1-3,0.01,0.02,0.5,1
4224222,1-5,0.04,0.04,1.0,1
4224222,2-0,0.005,0.005,1.0,2
4224222,2-1,0.005,0.005,1.0,2
4224222,2-3,0.005,0.005,1.0,2
4224222,2-4,0.005,0.005,1.0,2
4224222,2-6,0.04,0.04,1.0,2
4224222,3-1,0.00666666666667,0.00666666666667,1.0,3
4224222,3-4,0.00666666666667,0.00666666666667,1.0,3
4224222,4-0,0.005,0.005,1.0,4
4224222,4-2,0.0,0.005,0.0,4
4224222,4-4,0.0,0.005,0.0,4
4224222,4-5,0.005,0.005,1.0,4
4224222,5-0,0.00666666666667,0.00666666666667,1.0,5
4224222,5-1,0.00666666666667,0.00666666666667,1.0,5
4224222,5-2,0.00666666666667,0.00666666666667,1.0,5
4224222,5-4,0.04,0.04,1.0,5
4224222,7-1,0.00333333333333,0.01,0.333333333333,7
4224751,1-5,0.04,0.04,1.0,1
4224751,2-0,0.005,0.005,1.0,2
4224751,2-1,0.005,0.005,1.0,2
4224751,2-3,0.005,0.005,1.0,2
4224751,2-4,0.005,0.005,1.0,2
4224751,2-6,0.04,0.04,1.0,2
4224751,3-1,0.00666666666667,0.00666666666667,1.0,3
4224751,3-4,0.00666666666667,0.00666666666667,1.0,3
4224751,3-5,0.00666666666667,0.00666666666667,1.0,3
4224751,3-6,0.04,0.04,1.0,3
4224751,4-0,0.005,0.005,1.0,4
4224751,4-2,0.0,0.005,0.0,4
4224751,4-4,0.0,0.005,0.0,4
4224751,4-5,0.005,0.005,1.0,4
4224751,5-0,0.00666666666667,0.00666666666667,1.0,5
4224751,5-1,0.00666666666667,0.00666666666667,1.0,5
4224751,5-2,0.00666666666667,0.00666666666667,1.0,5
4224838,1-0,0.0,0.0,,1
4224838,1-3,0.01,0.02,0.5,1
4224838,1-5,0.04,0.04,1.0,1
4224838,2-0,0.001,0.005,0.2,2
4224838,2-1,0.005,0.005,1.0,2
4224838,2-3,0.005,0.005,1.0,2
4224838,2-4,0.005,0.005,1.0,2
4225551,1-0,0.0,0.0,,1
4225551,1-3,0.0,0.02,0.0,1
4225551,2-0,0.005,0.005,1.0,2
4225551,2-1,0.005,0.005,1.0,2
4226000,1-2,0.0,0.0,,1
4226000,1-3,0.01,0.02,0.5,1
4226000,1-5,0.0133333333333,0.04,0.333333333333,1
4226000,2-0,0.0,0.005,0.0,2
4226000,2-1,0.0,0.005,0.0,2
4226000,2-3,0.005,0.005,1.0,2
4226000,2-4,0.005,0.005,1.0,2
4226000,2-6,0.0,0.04,0.0,2
4227688,1-0,0.0,0.0,,1
4227688,1-2,0.0,0.0,,1
4227688,1-3,0.02,0.02,1.0,1
4227688,1-5,0.04,0.04,1.0,1
4227688,2-0,0.005,0.005,1.0,2
4227688,2-1,0.005,0.005,1.0,2
4227688,2-3,0.005,0.005,1.0,2
4227688,2-4,0.005,0.005,1.0,2
4227688,2-6,0.04,0.04,1.0,2
4227688,3-1,0.00666666666667,0.00666666666667,1.0,3
4227688,3-4,0.00666666666667,0.00666666666667,1.0,3
4227688,3-5,0.00666666666667,0.00666666666667,1.0,3
4227688,3-6,0.04,0.04,1.0,3
4227688,4-0,0.005,0.005,1.0,4
4227688,4-2,0.005,0.005,1.0,4
4227688,4-4,0.005,0.005,1.0,4
4227688,4-5,0.005,0.005,1.0,4
4227688,5-0,0.00666666666667,0.00666666666667,1.0,5
4227688,5-1,0.00666666666667,0.00666666666667,1.0,5
4227688,5-2,0.00666666666667,0.00666666666667,1.0,5
4227688,6-0,0.00666666666667,0.00666666666667,1.0,6
4227688,6-1,0.00666666666667,0.00666666666667,1.0,6
4227688,6-2,0.00666666666667,0.00666666666667,1.0,6
4227688,7-1,0.01,0.01,1.0,7
4227688,7-2,0.01,0.01,1.0,7
4227688,7-4,0.0375,0.04,0.9375,7
4227688,8-0,0.005,0.01,0.5,8
4227688,8-1,0.01,0.01,1.0,8
4229151,1-3,0.01,0.02,0.5,1
4229151,1-5,0.04,0.04,1.0,1
4229151,2-0,0.005,0.005,1.0,2
4229151,2-1,0.005,0.005,1.0,2
4229151,2-3,0.005,0.005,1.0,2
4229641,1-0,0.0,0.0,,1
4229641,1-2,0.0,0.0,,1
4229641,1-3,0.02,0.02,1.0,1
4229641,1-5,0.04,0.04,1.0,1
4229641,10-0,0.01,0.01,1.0,10
4229641,10-1,0.01,0.01,1.0,10
4229641,11-1,0.0800000000001,0.14,0.571428571429,11
4229641,12-1,0.144,0.4,0.36,12
4229641,2-0,0.005,0.005,1.0,2
4229641,2-1,0.005,0.005,1.0,2
4229641,2-3,0.005,0.005,1.0,2
4229641,2-4,0.005,0.005,1.0,2
4229641,2-6,0.04,0.04,1.0,2
4229641,3-1,0.00666666666667,0.00666666666667,1.0,3
4229641,3-4,0.00666666666667,0.00666666666667,1.0,3
4229641,3-5,0.00666666666667,0.00666666666667,1.0,3
4229641,3-6,0.04,0.04,1.0,3
4229641,4-0,0.005,0.005,1.0,4
4229641,4-2,0.005,0.005,1.0,4
4229641,4-4,0.005,0.005,1.0,4
4229641,4-5,0.005,0.005,1.0,4
4229641,5-0,0.00666666666667,0.00666666666667,1.0,5
4229641,5-1,0.00666666666667,0.00666666666667,1.0,5
4229641,5-2,0.00666666666667,0.00666666666667,1.0,5
4229641,5-4,0.04,0.04,1.0,5
4229641,6-0,0.00666666666667,0.00666666666667,1.0,6
4229641,6-1,0.00666666666667,0.00666666666667,1.0,6
4229641,6-2,0.00666666666667,0.00666666666667,1.0,6
4231271,1-0,0.0,0.0,,1
4231271,1-2,0.0,0.0,,1
4231271,1-3,0.02,0.02,1.0,1
4231271,1-5,0.04,0.04,1.0,1
4231271,10-0,0.01,0.01,1.0,10
4231271,10-1,0.01,0.01,1.0,10
4231271,2-0,0.005,0.005,1.0,2
4231271,2-1,0.005,0.005,1.0,2
4231271,2-3,0.005,0.005,1.0,2
4231271,2-4,0.005,0.005,1.0,2
4231271,2-6,0.04,0.04,1.0,2
4231271,3-1,0.00666666666667,0.00666666666667,1.0,3
4231271,3-4,0.00666666666667,0.00666666666667,1.0,3
4231271,3-5,0.00666666666667,0.00666666666667,1.0,3
4231271,3-6,0.04,0.04,1.0,3
4231271,4-0,0.005,0.005,1.0,4
4231271,4-2,0.005,0.005,1.0,4
4231271,4-4,0.005,0.005,1.0,4
4231271,4-5,0.005,0.005,1.0,4
4231271,5-0,0.00666666666667,0.00666666666667,1.0,5
4231271,5-1,0.00666666666667,0.00666666666667,1.0,5
4231271,5-2,0.00666666666667,0.00666666666667,1.0,5
4231271,6-0,0.00666666666667,0.00666666666667,1.0,6
4231271,6-1,0.00666666666667,0.00666666666667,1.0,6
4231271,6-2,0.00666666666667,0.00666666666667,1.0,6
4231271,7-1,0.01,0.01,1.0,7
4231271,7-2,0.0,0.01,0.0,7
4231271,7-4,0.0075,0.04,0.1875,7
4231477,1-0,0.0,0.0,,1
4231477,1-2,0.0,0.0,,1
4231477,1-3,0.02,0.02,1.0,1
4231477,1-5,0.04,0.04,1.0,1
4231477,2-0,0.005,0.005,1.0,2
4231477,2-1,0.005,0.005,1.0,2
4231477,2-3,0.005,0.005,1.0,2
4231477,2-4,0.005,0.005,1.0,2
4231477,2-6,0.04,0.04,1.0,2
4231477,3-1,0.00666666666667,0.00666666666667,1.0,3
4231477,3-4,0.00666666666667,0.00666666666667,1.0,3
4231477,3-5,0.00666666666667,0.00666666666667,1.0,3
4231477,3-6,0.04,0.04,1.0,3
4231521,1-0,0.0,0.0,,1
4231521,1-2,0.0,0.0,,1
4231521,1-3,0.02,0.02,1.0,1
4231521,1-5,0.04,0.04,1.0,1
4231521,11-1,0.02,0.14,0.142857142857,11
4231521,2-0,0.005,0.005,1.0,2
4231521,2-1,0.005,0.005,1.0,2
4231521,2-3,0.005,0.005,1.0,2
4231521,2-4,0.005,0.005,1.0,2
4231521,2-6,0.04,0.04,1.0,2
4231521,3-1,0.00666666666667,0.00666666666667,1.0,3
4231521,3-4,0.00666666666667,0.00666666666667,1.0,3
4231521,3-5,0.00666666666667,0.00666666666667,1.0,3
4231521,3-6,0.00647619047619,0.04,0.161904761905,3
4231521,4-2,0.0,0.005,0.0,4
4231521,4-4,0.0,0.005,0.0,4
4231521,4-5,0.005,0.005,1.0,4
4231521,6-0,0.00333333333333,0.00666666666667,0.5,6
4231521,6-1,0.0,0.00666666666667,0.0,6
4231521,6-2,0.00333333333333,0.00666666666667,0.5,6
4231521,7-1,0.00666666666667,0.01,0.666666666667,7
4232709,1-0,0.0,0.0,,1
4232709,1-2,0.0,0.0,,1
4232709,1-3,0.01,0.02,0.5,1
4232709,1-5,0.04,0.04,1.0,1
4232709,2-0,0.005,0.005,1.0,2
4232709,2-1,0.005,0.005,1.0,2
4232709,2-3,0.005,0.005,1.0,2
4232709,2-4,0.005,0.005,1.0,2
4232709,2-6,0.0266666666667,0.04,0.666666666667,2
4232709,4-0,0.0,0.005,0.0,4
4232709,4-2,0.0,0.005,0.0,4
4232709,4-4,0.0,0.005,0.0,4
4232709,4-5,0.005,0.005,1.0,4
4236558,1-3,0.0,0.02,0.0,1
4236558,1-5,0.04,0.04,1.0,1
4236558,2-1,0.0,0.005,0.0,2
4236558,2-3,0.005,0.005,1.0,2
4236558,2-4,0.005,0.005,1.0,2
4236558,3-1,0.00666666666667,0.00666666666667,1.0,3
4236558,3-4,0.00666666666667,0.00666666666667,1.0,3
4236558,3-5,0.0,0.00666666666667,0.0,3
4236986,1-2,0.0,0.0,,1
4236986,1-3,0.02,0.02,1.0,1
4236986,1-5,0.04,0.04,1.0,1
4236986,2-0,0.005,0.005,1.0,2
4236986,2-1,0.005,0.005,1.0,2
4236986,2-3,0.005,0.005,1.0,2
4236986,2-4,0.0,0.005,0.0,2
4238170,1-3,0.01,0.02,0.5,1
4238170,1-5,0.04,0.04,1.0,1
4238170,10-0,0.01,0.01,1.0,10
4238170,10-1,0.01,0.01,1.0,10
4238170,11-1,0.0866666666667,0.14,0.619047619048,11
4238170,11-2,0.06,0.06,1.0,11
4238170,12-1,0.352,0.4,0.88,12
4238170,2-0,0.005,0.005,1.0,2
4238170,2-1,0.005,0.005,1.0,2
4238170,2-3,0.005,0.005,1.0,2
4238170,2-4,0.0,0.005,0.0,2
4238170,2-6,0.04,0.04,1.0,2
4238170,3-1,0.00666666666667,0.00666666666667,1.0,3
4238170,3-4,0.00666666666667,0.00666666666667,1.0,3
4238170,3-5,0.00666666666667,0.00666666666667,1.0,3
4238170,3-6,0.04,0.04,1.0,3
4238170,4-0,0.005,0.005,1.0,4
4238170,4-2,0.0,0.005,0.0,4
4238170,4-4,0.0,0.005,0.0,4
4238170,4-5,0.005,0.005,1.0,4
4238170,5-0,0.00666666666667,0.00666666666667,1.0,5
4238170,5-1,0.00666666666667,0.00666666666667,1.0,5
4238170,5-2,0.00666666666667,0.00666666666667,1.0,5
4238170,5-4,0.04,0.04,1.0,5
4238170,6-0,0.00666666666667,0.00666666666667,1.0,6
4238170,6-1,0.00666666666667,0.00666666666667,1.0,6
4238170,6-2,0.00666666666667,0.00666666666667,1.0,6
4238170,7-1,0.01,0.01,1.0,7
4238170,7-2,0.01,0.01,1.0,7
4238170,7-4,0.04,0.04,1.0,7
4238170,8-0,0.01,0.01,1.0,8
4238170,8-1,0.01,0.01,1.0,8
4238170,8-2,0.04,0.04,1.0,8
4238170,9-0,0.01,0.01,1.0,9
4238170,9-1,0.01,0.01,1.0,9
4238367,1-0,0.0,0.0,,1
4238367,1-2,0.0,0.0,,1
4238367,1-3,0.01,0.02,0.5,1
4238367,1-5,0.04,0.04,1.0,1
4238367,2-0,0.002,0.005,0.4,2
4238367,2-1,0.005,0.005,1.0,2
4238410,1-3,0.01,0.02,0.5,1
4238410,1-5,0.04,0.04,1.0,1
4238410,2-0,0.001,0.005,0.2,2
4238410,2-1,0.005,0.005,1.0,2
4238410,2-3,0.005,0.005,1.0,2
4238410,2-4,0.0,0.005,0.0,2
4238780,1-3,0.02,0.02,1.0,1
4238780,1-5,0.04,0.04,1.0,1
4238780,2-0,0.005,0.005,1.0,2
4238780,2-1,0.005,0.005,1.0,2
4238780,2-3,0.005,0.005,1.0,2
4238780,2-4,0.0,0.005,0.0,2
4238780,2-6,0.04,0.04,1.0,2
4238780,3-1,0.00666666666667,0.00666666666667,1.0,3
4238780,3-4,0.00666666666667,0.00666666666667,1.0,3
4238780,3-5,0.00666666666667,0.00666666666667,1.0,3
4238780,3-6,0.04,0.04,1.0,3
4238780,4-0,0.005,0.005,1.0,4
4238780,4-2,0.0,0.005,0.0,4
4238780,4-4,0.005,0.005,1.0,4
4238780,4-5,0.0,0.005,0.0,4
4238780,5-0,0.00666666666667,0.00666666666667,1.0,5
4238780,5-1,0.00666666666667,0.00666666666667,1.0,5
4238780,5-2,0.00666666666667,0.00666666666667,1.0,5
4238780,5-4,0.04,0.04,1.0,5
4238780,6-0,0.00666666666667,0.00666666666667,1.0,6
4238780,6-1,0.00333333333333,0.00666666666667,0.5,6
4238780,6-2,0.00666666666667,0.00666666666667,1.0,6
4238780,7-1,0.00666666666667,0.01,0.666666666667,7
4238780,7-2,0.01,0.01,1.0,7
4238863,1-0,0.0,0.0,,1
4238863,1-2,0.0,0.0,,1
4238863,1-3,0.0,0.02,0.0,1
4238863,1-5,0.04,0.04,1.0,1
4238863,2-0,0.005,0.005,1.0,2
4238863,2-1,0.005,0.005,1.0,2
4238863,2-3,0.005,0.005,1.0,2
4238863,2-4,0.005,0.005,1.0,2
4238863,2-6,0.04,0.04,1.0,2
4238863,3-1,0.00666666666667,0.00666666666667,1.0,3
4238863,3-4,0.00666666666667,0.00666666666667,1.0,3
4238863,3-5,0.00666666666667,0.00666666666667,1.0,3
4238863,3-6,0.0,0.04,0.0,3
4238863,4-0,0.005,0.005,1.0,4
4238863,4-2,0.005,0.005,1.0,4
4238863,4-4,0.005,0.005,1.0,4
4238863,4-5,0.005,0.005,1.0,4
4238863,5-0,0.00666666666667,0.00666666666667,1.0,5
4238863,5-1,0.00666666666667,0.00666666666667,1.0,5
4238863,5-2,0.00666666666667,0.00666666666667,1.0,5
4238863,5-4,0.04,0.04,1.0,5
4238863,6-0,0.00666666666667,0.00666666666667,1.0,6
4238863,6-1,0.00666666666667,0.00666666666667,1.0,6
4238863,6-2,0.00666666666667,0.00666666666667,1.0,6
4238863,7-1,0.01,0.01,1.0,7
4238863,7-2,0.01,0.01,1.0,7
4238863,7-4,0.02,0.04,0.5,7
4238863,8-0,0.005,0.01,0.5,8
4240034,1-0,0.0,0.0,,1
4240034,1-2,0.0,0.0,,1
4240034,1-3,0.01,0.02,0.5,1
4240034,1-5,0.04,0.04,1.0,1
4240034,2-0,0.005,0.005,1.0,2
4240034,2-1,0.0,0.005,0.0,2
4240034,2-3,0.005,0.005,1.0,2
4240034,2-4,0.0,0.005,0.0,2
4240497,1-0,0.0,0.0,,1
4240497,1-2,0.0,0.0,,1
4240497,1-3,0.01,0.02,0.5,1
4240497,1-5,0.04,0.04,1.0,1
4240497,2-0,0.005,0.005,1.0,2
4240497,2-1,0.005,0.005,1.0,2
4240497,2-3,0.005,0.005,1.0,2
4240497,2-4,0.005,0.005,1.0,2
4240497,2-6,0.04,0.04,1.0,2
4240497,3-1,0.00666666666667,0.00666666666667,1.0,3
4240497,3-4,0.00666666666667,0.00666666666667,1.0,3
4240497,3-5,0.00666666666667,0.00666666666667,1.0,3
4240497,3-6,0.04,0.04,1.0,3
4240838,2-0,0.005,0.005,1.0,2
4240838,2-1,0.0,0.005,0.0,2
4240838,2-3,0.005,0.005,1.0,2
4240838,2-4,0.005,0.005,1.0,2
4240838,2-6,0.04,0.04,1.0,2
4240838,3-1,0.00666666666667,0.00666666666667,1.0,3
4240838,3-4,0.00666666666667,0.00666666666667,1.0,3
4240838,3-5,0.00666666666667,0.00666666666667,1.0,3
4240838,3-6,0.04,0.04,1.0,3
4240838,4-0,0.005,0.005,1.0,4
4240838,4-2,0.0,0.005,0.0,4
4240838,4-4,0.005,0.005,1.0,4
4240838,4-5,0.005,0.005,1.0,4
4240838,5-0,0.00666666666667,0.00666666666667,1.0,5
4240838,5-1,0.00666666666667,0.00666666666667,1.0,5
4240838,5-2,0.00666666666667,0.00666666666667,1.0,5
4240838,5-4,0.04,0.04,1.0,5
4240838,6-0,0.00666666666667,0.00666666666667,1.0,6
4240838,6-1,0.00666666666667,0.00666666666667,1.0,6
4240838,6-2,0.00666666666667,0.00666666666667,1.0,6
4240838,7-1,0.01,0.01,1.0,7
4240838,7-2,0.01,0.01,1.0,7
4241339,1-0,0.0,0.0,,1
4241339,1-2,0.0,0.0,,1
4241339,1-3,0.01,0.02,0.5,1
4241339,1-5,0.04,0.04,1.0,1
4241339,2-1,0.005,0.005,1.0,2
4241339,2-3,0.005,0.005,1.0,2
4241339,2-4,0.005,0.005,1.0,2
4241339,2-6,0.04,0.04,1.0,2
4241339,3-1,0.00666666666667,0.00666666666667,1.0,3
4241339,3-4,0.0,0.00666666666667,0.0,3
4241339,3-5,0.00666666666667,0.00666666666667,1.0,3
4241339,3-6,0.04,0.04,1.0,3
4241339,4-0,0.0,0.005,0.0,4
4241339,4-2,0.0,0.005,0.0,4
4241339,4-4,0.005,0.005,1.0,4
4241339,4-5,0.005,0.005,1.0,4
4241339,5-0,0.00666666666667,0.00666666666667,1.0,5
4241339,5-1,0.00666666666667,0.00666666666667,1.0,5
4241339,5-2,0.00333333333333,0.00666666666667,0.5,5
4241339,5-4,0.04,0.04,1.0,5
